Date,Price,Open,High,Low,Vol.,Change %
"Dec 04, 2013","23,731.00","23,907.00","23,912.00","23,532.00",62.43K,-0.74%
"Dec 03, 2013","23,908.00","24,020.00","24,050.00","23,820.00",44.43K,-0.52%
"Dec 02, 2013","24,032.00","23,918.00","24,165.00","23,870.00",57.07K,0.46%
"Nov 29, 2013","23,921.00","23,856.00","23,941.00","23,829.00",32.88K,-0.08%
"Nov 28, 2013","23,941.00","23,803.00","24,020.00","23,794.00",13.07K,0.52%
"Nov 27, 2013","23,818.00","23,725.00","23,874.00","23,627.00",68.24K,0.38%
"Nov 26, 2013","23,729.00","23,740.00","23,784.00","23,673.00",95.33K,-0.06%
"Nov 25, 2013","23,744.00","23,727.00","23,960.00","23,701.00",72.72K,-0.05%
"Nov 24, 2013","23,755.50","23,755.50","23,755.50","23,755.50",-,0.09%
"Nov 22, 2013","23,734.00","23,601.00","23,795.00","23,593.00",50.65K,0.61%
"Nov 21, 2013","23,590.00","23,760.00","23,800.00","23,523.00",57.80K,-0.70%
"Nov 20, 2013","23,757.00","23,720.00","23,877.00","23,714.00",48.27K,0.01%
"Nov 19, 2013","23,754.00","23,669.00","23,943.00","23,618.00",68.81K,0.36%
"Nov 18, 2013","23,668.00","23,000.00","23,737.00","22,980.00",96.08K,2.89%
"Nov 15, 2013","23,003.00","22,565.00","23,042.00","22,518.00",69.22K,2.03%
"Nov 14, 2013","22,546.00","22,493.00","22,654.00","22,390.00",51.93K,0.15%
"Nov 13, 2013","22,512.00","22,850.00","22,864.00","22,426.00",68.25K,-1.54%
"Nov 12, 2013","22,865.00","23,022.00","23,104.00","22,826.00",64.26K,-0.71%
"Nov 11, 2013","23,028.00","22,740.00","23,149.00","22,623.00",66.05K,1.26%
"Nov 08, 2013","22,742.00","22,822.00","22,920.00","22,650.00",47.70K,-0.32%
"Nov 07, 2013","22,815.00","23,032.00","23,103.00","22,800.00",55.17K,-0.98%
"Nov 06, 2013","23,040.00","22,994.00","23,123.00","22,915.00",51.51K,0.13%
"Nov 05, 2013","23,010.00","23,199.00","23,344.00","22,911.00",65.46K,-0.69%
"Nov 04, 2013","23,170.00","23,251.00","23,390.00","23,157.00",49.08K,-0.36%
"Nov 01, 2013","23,254.00","23,252.00","23,355.00","23,160.00",47.27K,0.05%
"Oct 31, 2013","23,242.00","23,300.00","23,311.00","23,111.00",49.10K,0.75%
"Oct 30, 2013","23,068.00","22,889.00","23,088.00","22,802.00",13.28K,0.88%
"Oct 29, 2013","22,867.00","22,780.00","22,998.00","22,720.00",105.88K,0.38%
"Oct 28, 2013","22,781.00","22,665.00","22,849.00","22,662.00",84.39K,0.53%
"Oct 25, 2013","22,662.00","22,797.00","22,855.00","22,610.00",90.33K,-0.36%
"Oct 24, 2013","22,743.50","22,939.50","22,957.50","22,725.50",-,-0.70%
"Oct 23, 2013","22,903.50","23,442.50","23,524.50","22,879.50",-,-2.41%
"Oct 22, 2013","23,468.50","23,319.50","23,546.50","23,253.50",-,0.31%
"Oct 21, 2013","23,396.50","23,433.50","23,521.50","23,332.50",-,0.23%
"Oct 18, 2013","23,342.50","23,231.50","23,406.50","23,162.50",-,1.03%
"Oct 17, 2013","23,104.50","23,359.50","23,374.50","22,942.50",-,-0.90%
"Oct 16, 2013","23,314.50","23,370.50","23,370.50","23,085.50",-,-0.09%
"Oct 15, 2013","23,335.50","23,491.50","23,491.50","23,260.50",-,0.16%
"Oct 11, 2013","23,298.50","23,320.50","23,382.50","23,203.50",-,0.62%
"Oct 10, 2013","23,154.50","23,040.50","23,175.50","22,706.50",-,0.93%
"Oct 09, 2013","22,941.50","22,991.50","23,057.50","22,929.50",-,-0.67%
"Oct 08, 2013","23,095.50","22,863.50","23,223.50","22,863.50",-,0.26%
"Oct 07, 2013","23,036.50","23,145.50","23,148.50","22,865.50",-,-0.71%
"Oct 04, 2013","23,201.50","23,015.50","23,245.50","22,974.50",-,0.32%
"Oct 03, 2013","23,126.50","23,084.50","23,241.50","23,065.50",-,0.45%
"Oct 02, 2013","23,022.50","22,966.50","23,144.50","22,906.50",-,0.82%
"Sep 30, 2013","22,835.50","22,964.50","22,983.50","22,745.50",-,-1.22%
"Sep 27, 2013","23,118.50","23,213.50","23,362.50","23,107.50",-,-0.20%
"Sep 26, 2013","23,164.50","23,135.50","23,236.50","23,041.50",-,0.01%
"Sep 25, 2013","23,162.50","23,212.50","23,285.50","23,100.50",-,-0.34%
"Sep 24, 2013","23,242.50","23,287.50","23,348.50","23,092.50",-,-0.28%
"Sep 23, 2013","23,307.50","23,419.50","23,506.50","23,294.50",-,-0.90%
"Sep 19, 2013","23,519.50","23,572.50","23,611.50","23,501.50",-,1.55%
"Sep 18, 2013","23,161.50","23,280.50","23,288.50","23,100.50",-,-0.22%
"Sep 17, 2013","23,213.50","23,261.50","23,284.50","23,149.50",-,-0.49%
"Sep 16, 2013","23,327.50","23,261.50","23,362.50","23,209.50",-,1.59%
"Sep 13, 2013","22,962.50","22,946.50","22,988.50","22,827.50",-,-0.01%
"Sep 12, 2013","22,965.50","22,988.50","23,077.50","22,929.50",-,0.13%
"Sep 11, 2013","22,936.50","23,094.50","23,132.50","22,873.50",-,-0.80%
"Sep 10, 2013","23,122.50","22,962.50","23,139.50","22,845.50",-,1.22%
"Sep 09, 2013","22,843.50","22,834.50","22,897.50","22,684.50",-,0.08%
"Sep 06, 2013","22,824.50","22,587.50","22,880.50","22,559.50",-,0.96%
"Sep 05, 2013","22,607.50","22,456.50","22,708.50","22,449.50",-,1.01%
"Sep 04, 2013","22,381.50","22,147.50","22,384.50","22,070.50",-,0.80%
"Sep 03, 2013","22,204.50","22,217.50","22,403.50","22,179.50",-,0.18%
"Sep 02, 2013","22,164.50","21,661.50","22,174.50","21,661.50",-,3.37%
"Aug 30, 2013","21,441.50","21,530.50","21,634.50","21,415.50",-,-0.86%
"Aug 29, 2013","21,628.50","21,423.50","21,637.50","21,423.50",-,1.02%
"Aug 28, 2013","21,410.50","21,521.50","21,568.50","21,285.50",-,-0.77%
"Aug 27, 2013","21,576.50","21,828.50","21,904.50","21,544.50",-,-1.78%
"Aug 26, 2013","21,966.50","21,859.50","22,027.50","21,777.50",-,0.29%
"Aug 23, 2013","21,903.50","21,961.50","22,052.50","21,715.50",-,-0.26%
"Aug 22, 2013","21,960.50","21,481.50","21,985.50","21,480.50",-,1.47%
"Aug 21, 2013","21,641.50","21,956.50","21,987.50","21,573.50",-,-1.54%
"Aug 20, 2013","21,980.50","22,314.50","22,458.50","21,854.50",-,-1.86%
"Aug 19, 2013","22,397.50","22,359.50","22,522.50","22,353.50",-,-0.46%
"Aug 16, 2013","22,501.50","22,405.50","22,635.50","22,276.50",-,0.80%
"Aug 15, 2013","22,323.50","22,474.50","22,673.50","22,285.50",-,-0.53%
"Aug 13, 2013","22,442.50","22,352.50","22,584.50","22,286.50",-,0.84%
"Aug 12, 2013","22,254.50","21,798.50","22,265.50","21,664.50",-,2.05%
"Aug 09, 2013","21,806.50","21,675.50","21,837.50","21,619.50",-,1.01%
"Aug 08, 2013","21,588.50","21,605.50","21,753.50","21,560.50",-,0.14%
"Aug 07, 2013","21,558.50","21,646.50","21,833.50","21,512.50",-,-0.72%
"Aug 06, 2013","21,714.50","21,953.50","22,024.50","21,714.50",-,-1.22%
"Aug 05, 2013","21,983.50","22,276.50","22,276.50","21,957.50",-,-1.22%
"Aug 02, 2013","22,255.50","22,274.50","22,295.50","22,113.50",-,0.48%
"Aug 01, 2013","22,149.50","21,982.50","22,194.50","21,933.50",-,1.22%
"Jul 31, 2013","21,881.50","21,899.50","22,042.50","21,792.50",-,0.02%
"Jul 30, 2013","21,876.50","21,780.50","22,006.50","21,777.50",-,0.38%
"Jul 29, 2013","21,794.50","21,841.50","21,896.50","21,706.50",-,-0.08%
"Jul 26, 2013","21,811.50","21,925.50","22,035.50","21,787.50",-,-0.14%
"Jul 25, 2013","21,842.50","21,853.50","21,964.50","21,800.50",-,-0.19%
"Jul 24, 2013","21,883.50","21,854.50","21,994.50","21,813.50",-,0.03%
"Jul 23, 2013","21,876.50","21,483.50","21,980.50","21,480.50",-,2.05%
"Jul 22, 2013","21,437.50","21,515.50","21,525.50","21,260.50",-,0.29%
"Jul 19, 2013","21,374.50","21,380.50","21,417.50","21,147.50",-,-0.32%
"Jul 18, 2013","21,442.50","21,424.50","21,445.50","21,246.50",-,0.07%
"Jul 17, 2013","21,428.50","21,274.50","21,516.50","21,231.50",-,0.51%
"Jul 16, 2013","21,319.50","21,237.50","21,364.50","21,152.50",-,0.13%
"Jul 15, 2013","21,292.50","21,244.50","21,387.50","21,174.50",-,0.40%
"Jul 12, 2013","21,208.50","21,484.50","21,524.50","21,201.50",-,-0.98%
"Jul 11, 2013","21,417.50","21,205.50","21,509.50","21,187.50",-,2.71%
"Jul 10, 2013","20,851.50","20,801.50","21,047.50","20,584.50",-,0.65%
"Jul 09, 2013","20,717.50","20,643.50","20,769.50","20,517.50",-,0.24%
"Jul 08, 2013","20,668.50","20,630.50","20,692.50","20,171.50",-,0.92%
"Jul 05, 2013","20,479.50","20,623.50","20,864.50","20,439.50",-,-0.73%
"Jul 04, 2013","20,629.50","20,338.50","20,637.50","20,272.50",-,2.03%
"Jul 03, 2013","20,218.50","20,544.50","20,551.50","20,082.50",-,-2.16%
"Jul 02, 2013","20,665.50","20,732.50","20,995.50","20,577.50",-,0.03%
"Jun 28, 2013","20,658.50","20,567.50","20,802.50","20,453.50",-,0.34%
"Jun 27, 2013","20,588.50","20,337.50","20,705.50","20,321.50",-,1.08%
"Jun 26, 2013","20,368.50","19,913.50","20,416.50","19,843.50",-,1.75%
"Jun 25, 2013","20,018.50","19,796.50","20,091.50","19,377.50",-,2.41%
"Jun 24, 2013","19,546.50","19,912.50","20,060.50","19,546.50",-,-2.05%
"Jun 21, 2013","19,955.50","20,084.50","20,336.50","19,879.50",-,-0.64%
"Jun 20, 2013","20,084.50","20,723.50","20,727.50","20,005.50",-,-4.28%
"Jun 19, 2013","20,983.50","21,192.50","21,192.50","20,839.50",-,-0.89%
"Jun 18, 2013","21,172.50","21,073.50","21,187.50","20,942.50",-,-0.18%
"Jun 17, 2013","21,210.50","20,892.50","21,274.50","20,892.50",-,2.19%
"Jun 14, 2013","20,755.50","20,983.50","21,051.50","20,755.50",-,-1.33%
"Jun 13, 2013","21,034.50","20,925.50","21,059.50","20,533.50",-,0.03%
"Jun 12, 2013","21,028.50","21,028.50","21,028.50","21,028.50",-,0.00%
"Jun 11, 2013","21,028.50","21,324.50","21,443.50","20,959.50",-,-1.47%
"Jun 10, 2013","21,341.50","21,413.50","21,531.50","21,269.50",-,-0.85%
"Jun 07, 2013","21,523.50","21,595.50","21,623.50","21,293.50",-,0.37%
"Jun 06, 2013","21,443.50","21,698.50","21,737.50","21,401.50",-,-1.05%
"Jun 05, 2013","21,671.50","21,911.50","21,936.50","21,667.50",-,-1.52%
"Jun 04, 2013","22,006.50","22,046.50","22,113.50","21,915.50",-,0.14%
"Jun 03, 2013","21,975.50","21,984.50","22,335.50","21,925.50",-,-0.48%
"May 31, 2013","22,082.50","22,297.50","22,314.50","22,062.50",-,-0.82%
"May 30, 2013","22,265.50","22,205.50","22,354.50","21,991.50",-,0.61%
"May 29, 2013","22,131.50","22,591.50","22,591.50","22,128.50",-,-2.58%
"May 28, 2013","22,718.50","22,447.50","22,736.50","22,337.50",-,1.50%
"May 27, 2013","22,383.50","22,207.50","22,454.50","22,190.50",-,-0.17%
"May 24, 2013","22,422.50","22,674.50","22,740.50","22,389.50",-,-0.32%
"May 23, 2013","22,493.50","23,068.50","23,092.50","22,187.50",-,-3.45%
"May 22, 2013","23,297.50","23,236.50","23,412.50","23,108.50",-,0.26%
"May 21, 2013","23,236.50","23,319.50","23,364.50","23,222.50",-,-0.59%
"May 20, 2013","23,375.50","23,158.50","23,433.50","23,158.50",-,1.71%
"May 16, 2013","22,982.50","23,023.50","23,072.50","22,826.50",-,0.04%
"May 15, 2013","22,972.50","22,993.50","23,071.50","22,896.50",-,-0.03%
"May 14, 2013","22,980.50","22,962.50","23,081.50","22,786.50",-,0.48%
"May 13, 2013","22,871.50","23,138.50","23,164.50","22,826.50",-,-1.15%
"May 10, 2013","23,136.50","23,112.50","23,220.50","23,037.50",-,0.38%
"May 09, 2013","23,049.50","23,166.50","23,218.50","23,031.50",-,-0.55%
"May 08, 2013","23,177.50","23,096.50","23,189.50","23,032.50",-,0.31%
"May 07, 2013","23,105.50","22,787.50","23,147.50","22,737.50",-,1.35%
"May 06, 2013","22,797.50","22,894.50","22,903.50","22,724.50",-,-0.36%
"May 03, 2013","22,880.50","22,705.50","22,882.50","22,535.50",-,1.19%
"May 02, 2013","22,612.50","22,568.50","22,657.50","22,420.50",-,-0.08%
"Apr 30, 2013","22,629.50","22,648.50","22,769.50","22,565.50",-,0.04%
"Apr 29, 2013","22,619.50","22,489.50","22,624.50","22,382.50",-,0.36%
"Apr 26, 2013","22,537.50","22,482.50","22,711.50","22,482.50",-,-0.07%
"Apr 25, 2013","22,552.50","22,143.50","22,571.50","22,143.50",-,1.77%
"Apr 24, 2013","22,159.50","22,073.50","22,201.50","21,947.50",-,0.63%
"Apr 23, 2013","22,020.50","22,072.50","22,089.50","21,723.50",-,0.12%
"Apr 22, 2013","21,993.50","21,956.50","22,150.50","21,944.50",-,0.21%
"Apr 19, 2013","21,947.50","21,465.50","22,035.50","21,465.50",-,2.33%
"Apr 18, 2013","21,447.50","21,341.50","21,610.50","21,308.50",-,0.58%
"Apr 17, 2013","21,324.50","21,748.50","21,778.50","21,319.50",-,-1.38%
"Apr 16, 2013","21,622.50","21,493.50","21,821.50","21,456.50",-,-0.46%
"Apr 15, 2013","21,721.50","22,001.50","22,057.50","21,665.50",-,-0.94%
"Apr 12, 2013","21,927.50","22,161.50","22,213.50","21,920.50",-,-0.92%
"Apr 11, 2013","22,130.50","22,148.50","22,247.50","22,022.50",-,-0.06%
"Apr 10, 2013","22,144.50","21,857.50","22,146.50","21,828.50",-,1.59%
"Apr 09, 2013","21,797.50","21,715.50","21,953.50","21,702.50",-,0.78%
"Apr 08, 2013","21,628.50","21,655.50","21,761.50","21,589.50",-,-0.15%
"Apr 05, 2013","21,660.50","22,240.50","22,243.50","21,656.50",-,-3.06%
"Apr 04, 2013","22,344.50","22,344.50","22,344.50","22,344.50",-,0.00%
"Apr 03, 2013","22,344.50","22,465.50","22,512.50","22,283.50",-,-0.21%
"Apr 02, 2013","22,391.50","22,319.50","22,466.50","22,113.50",-,0.32%
"Mar 28, 2013","22,319.50","22,401.50","22,401.50","22,125.50",-,-0.63%
"Mar 27, 2013","22,461.50","22,361.50","22,555.50","22,332.50",-,0.79%
"Mar 26, 2013","22,284.50","22,165.50","22,380.50","22,088.50",-,0.07%
"Mar 25, 2013","22,269.50","22,375.50","22,396.50","22,213.50",-,0.59%
"Mar 22, 2013","22,139.50","22,144.50","22,254.50","22,042.50",-,-0.52%
"Mar 21, 2013","22,255.50","22,200.50","22,390.50","22,163.50",-,0.00%
"Mar 20, 2013","22,254.50","21,942.50","22,329.50","21,930.50",-,1.33%
"Mar 19, 2013","21,961.50","22,124.50","22,167.50","21,938.50",-,-0.40%
"Mar 18, 2013","22,049.50","22,335.50","22,335.50","21,923.50",-,-1.28%
"Mar 15, 2013","22,335.50","22,624.50","22,716.50","22,309.50",-,-0.81%
"Mar 14, 2013","22,517.50","22,354.50","22,599.50","22,232.50",-,0.31%
"Mar 13, 2013","22,447.50","22,853.50","22,878.50","22,409.50",-,-1.53%
"Mar 12, 2013","22,795.50","23,077.50","23,233.50","22,794.50",-,-1.13%
"Mar 11, 2013","23,056.50","23,112.50","23,214.50","23,013.50",-,-0.19%
"Mar 08, 2013","23,099.50","22,730.50","23,188.50","22,723.50",-,1.83%
"Mar 07, 2013","22,684.50","22,597.50","22,761.50","22,541.50",-,0.20%
"Mar 06, 2013","22,638.50","22,642.50","22,729.50","22,568.50",-,0.98%
"Mar 05, 2013","22,419.50","22,556.50","22,593.50","22,418.50",-,-0.23%
"Mar 04, 2013","22,470.50","22,800.50","22,881.50","22,372.50",-,-1.67%
"Mar 01, 2013","22,852.50","22,893.50","22,922.50","22,811.50",-,-0.55%
"Feb 28, 2013","22,978.50","22,725.50","22,998.50","22,642.50",-,2.29%
"Feb 27, 2013","22,463.50","22,507.50","22,579.50","22,366.50",-,-0.11%
"Feb 26, 2013","22,488.50","22,529.50","22,696.50","22,438.50",-,-1.33%
"Feb 25, 2013","22,792.50","22,727.50","22,793.50","22,703.50",-,0.18%
"Feb 22, 2013","22,752.50","22,784.50","22,838.50","22,638.50",-,-0.46%
"Feb 21, 2013","22,857.50","23,030.50","23,030.50","22,801.50",-,-1.55%
"Feb 20, 2013","23,218.50","23,292.50","23,300.50","23,134.50",-,0.25%
"Feb 19, 2013","23,161.50","23,377.50","23,445.50","23,128.50",-,-0.74%
"Feb 18, 2013","23,333.50","23,471.50","23,475.50","23,302.50",-,-0.38%
"Feb 15, 2013","23,421.50","23,361.50","23,451.50","23,269.50",-,0.03%
"Feb 14, 2013","23,414.50","23,446.50","23,479.50","23,304.50",-,0.74%
"Feb 08, 2013","23,241.50","23,158.50","23,298.50","23,117.50",-,0.16%
"Feb 07, 2013","23,203.50","23,289.50","23,299.50","23,161.50",-,-0.20%
"Feb 06, 2013","23,249.50","23,272.50","23,381.50","23,203.50",-,0.71%
"Feb 05, 2013","23,084.50","23,410.50","23,444.50","23,082.50",-,-2.33%
"Feb 04, 2013","23,635.50","23,883.50","23,983.50","23,626.50",-,-0.51%
"Feb 01, 2013","23,756.50","23,757.50","23,781.50","23,569.50",-,-0.07%
"Jan 31, 2013","23,772.50","23,773.50","23,814.50","23,705.50",-,-0.14%
"Jan 30, 2013","23,806.50","23,790.50","23,975.50","23,774.50",-,0.44%
"Jan 29, 2013","23,702.50","23,656.50","23,748.50","23,630.50",-,0.00%
"Jan 28, 2013","23,701.50","23,668.50","23,788.50","23,656.50",-,0.44%
"Jan 25, 2013","23,597.50","23,663.50","23,693.50","23,515.50",-,-0.01%
"Jan 24, 2013","23,599.50","23,534.50","23,698.50","23,515.50",-,-0.08%
"Jan 23, 2013","23,619.50","23,678.50","23,709.50","23,523.50",-,-0.21%
"Jan 22, 2013","23,668.50","23,632.50","23,694.50","23,501.50",-,0.31%
"Jan 21, 2013","23,594.50","23,500.50","23,639.50","23,489.50",-,0.07%
"Jan 20, 2013","23,577.50","23,577.50","23,577.50","23,577.50",-,0.00%
"Jan 18, 2013","23,577.50","23,523.50","23,608.50","23,455.50",-,0.99%
"Jan 17, 2013","23,345.50","23,378.50","23,521.50","23,207.50",-,-0.06%
"Jan 16, 2013","23,360.50","23,399.50","23,399.50","23,187.50",-,-0.09%
"Jan 15, 2013","23,381.50","23,373.50","23,551.50","23,309.50",-,-0.01%
"Jan 14, 2013","23,384.50","23,307.50","23,461.50","23,283.50",-,0.35%
"Jan 11, 2013","23,302.50","23,491.50","23,491.50","23,240.50",-,-0.17%
"Jan 10, 2013","23,342.50","23,291.50","23,512.50","23,158.50",-,0.48%
"Jan 09, 2013","23,230.50","23,199.50","23,262.50","23,170.50",-,0.36%
"Jan 08, 2013","23,146.50","23,322.50","23,322.50","23,102.50",-,-0.78%
"Jan 07, 2013","23,327.50","23,331.50","23,382.50","23,256.50",-,0.09%
"Jan 04, 2013","23,305.50","23,367.50","23,371.50","23,201.50",-,-0.61%
"Jan 03, 2013","23,447.50","23,361.50","23,448.50","23,256.50",-,0.96%
"Jan 02, 2013","23,224.50","22,886.50","23,320.50","22,874.50",-,2.43%
"Dec 31, 2012","22,673.50","22,516.50","22,740.50","22,516.50",-,-0.09%
"Dec 28, 2012","22,693.50","22,731.50","22,770.50","22,677.50",-,-0.09%
"Dec 27, 2012","22,713.50","22,724.50","22,813.50","22,670.50",-,0.62%
"Dec 26, 2012","22,574.50","22,574.50","22,574.50","22,574.50",-,0.00%
"Dec 24, 2012","22,574.50","22,478.50","22,614.50","22,478.50",-,0.46%
"Dec 21, 2012","22,470.50","22,588.50","22,616.50","22,414.50",-,-0.75%
"Dec 20, 2012","22,639.50","22,546.50","22,668.50","22,484.50",-,0.11%
"Dec 19, 2012","22,615.50","22,644.50","22,706.50","22,552.50",-,0.48%
"Dec 18, 2012","22,508.50","22,591.50","22,621.50","22,466.50",-,0.14%
"Dec 17, 2012","22,476.50","22,584.50","22,615.50","22,435.50",-,-0.71%
"Dec 14, 2012","22,637.50","22,408.50","22,677.50","22,399.50",-,0.84%
"Dec 13, 2012","22,449.50","22,504.50","22,585.50","22,405.50",-,-0.28%
"Dec 12, 2012","22,511.50","22,385.50","22,533.50","22,383.50",-,0.95%
"Dec 11, 2012","22,299.50","22,324.50","22,424.50","22,240.50",-,0.19%
"Dec 10, 2012","22,257.50","22,389.50","22,418.50","22,229.50",-,-0.08%
"Dec 07, 2012","22,274.50","22,329.50","22,414.50","22,231.50",-,0.16%
"Dec 06, 2012","22,238.50","22,298.50","22,378.50","22,222.50",-,-0.47%
"Dec 05, 2012","22,344.50","21,838.50","22,344.50","21,792.50",-,2.75%
"Dec 04, 2012","21,745.50","21,676.50","21,851.50","21,676.50",-,0.10%
"Dec 03, 2012","21,724.50","22,075.50","22,207.50","21,706.50",-,-1.34%
"Dec 02, 2012","22,020.50","22,020.50","22,020.50","22,020.50",-,0.00%
"Nov 30, 2012","22,020.50","21,981.50","22,138.50","21,935.50",-,0.20%
"Nov 29, 2012","21,975.50","21,864.50","22,040.50","21,803.50",-,1.18%
"Nov 28, 2012","21,719.50","21,760.50","21,782.50","21,620.50",-,-0.61%
"Nov 27, 2012","21,852.50","22,015.50","22,061.50","21,838.50",-,-0.26%
"Nov 26, 2012","21,910.50","22,071.50","22,071.50","21,865.50",-,-0.09%
"Nov 23, 2012","21,929.50","21,790.50","21,963.50","21,747.50",-,0.87%
"Nov 22, 2012","21,740.50","21,621.50","21,805.50","21,541.50",-,0.98%
"Nov 21, 2012","21,528.50","21,369.50","21,561.50","21,213.50",-,1.22%
"Nov 20, 2012","21,269.50","21,449.50","21,475.50","21,211.50",-,0.15%
"Nov 19, 2012","21,238.50","21,205.50","21,318.50","21,130.50",-,0.55%
"Nov 16, 2012","21,122.50","21,188.50","21,219.50","21,078.50",-,-0.23%
"Nov 15, 2012","21,171.50","21,166.50","21,298.50","21,090.50",-,-1.19%
"Nov 14, 2012","21,425.50","21,245.50","21,442.50","21,207.50",-,1.16%
"Nov 13, 2012","21,180.50","21,357.50","21,379.50","21,143.50",-,-1.03%
"Nov 12, 2012","21,400.50","21,351.50","21,458.50","21,319.50",-,0.41%
"Nov 09, 2012","21,313.50","21,464.50","21,497.50","21,296.50",-,-1.10%
"Nov 08, 2012","21,550.50","21,752.50","21,869.50","21,525.50",-,-2.56%
"Nov 07, 2012","22,117.50","22,004.50","22,146.50","21,819.50",-,0.75%
"Nov 06, 2012","21,953.50","22,004.50","22,038.50","21,861.50",-,-0.43%
"Nov 05, 2012","22,048.50","22,076.50","22,168.50","22,012.50",-,-0.26%
"Nov 02, 2012","22,105.50","22,034.50","22,162.50","22,009.50",-,1.13%
"Nov 01, 2012","21,859.50","21,578.50","21,870.50","21,479.50",-,0.88%
"Oct 31, 2012","21,669.50","21,543.50","21,684.50","21,503.50",-,0.93%
"Oct 30, 2012","21,470.50","21,535.50","21,646.50","21,330.50",-,-0.34%
"Oct 29, 2012","21,544.50","21,517.50","21,591.50","21,431.50",-,0.06%
"Oct 26, 2012","21,531.50","21,813.50","21,845.50","21,517.50",-,-1.43%
"Oct 25, 2012","21,843.50","21,778.50","21,851.50","21,743.50",-,0.37%
"Oct 24, 2012","21,763.50","21,535.50","21,829.50","21,535.50",-,0.37%
"Oct 23, 2012","21,682.50","21,682.50","21,682.50","21,682.50",-,0.00%
"Oct 22, 2012","21,682.50","21,400.50","21,688.50","21,386.50",-,0.57%
"Oct 19, 2012","21,560.50","21,512.50","21,564.50","21,491.50",-,0.06%
"Oct 18, 2012","21,547.50","21,487.50","21,592.50","21,460.50",-,0.72%
"Oct 17, 2012","21,392.50","21,390.50","21,426.50","21,333.50",-,0.92%
"Oct 16, 2012","21,197.50","21,215.50","21,273.50","21,091.50",-,0.45%
"Oct 15, 2012","21,103.50","21,079.50","21,159.50","21,043.50",-,0.03%
"Oct 14, 2012","21,097.50","21,097.50","21,097.50","21,097.50",-,0.00%
"Oct 12, 2012","21,097.50","20,964.50","21,223.50","20,956.50",-,0.62%
"Oct 11, 2012","20,966.50","20,725.50","20,992.50","20,725.50",-,0.26%
"Oct 10, 2012","20,912.50","20,763.50","20,920.50","20,709.50",-,-0.14%
"Oct 09, 2012","20,942.50","20,892.50","21,094.50","20,878.50",-,0.78%
"Oct 08, 2012","20,780.50","20,980.50","20,983.50","20,768.50",-,-0.92%
"Oct 07, 2012","20,972.50","20,972.50","20,972.50","20,972.50",-,0.00%
"Oct 05, 2012","20,972.50","20,929.50","21,026.50","20,882.50",-,0.48%
"Oct 04, 2012","20,871.50","20,874.50","20,927.50","20,808.50",-,-0.03%
"Oct 03, 2012","20,878.50","20,848.50","21,012.50","20,767.50",-,0.02%
"Sep 28, 2012","20,873.50","20,788.50","20,884.50","20,685.50",-,0.32%
"Sep 27, 2012","20,806.50","20,429.50","20,879.50","20,429.50",-,1.31%
"Sep 26, 2012","20,537.50","20,500.50","20,586.50","20,500.50",-,-0.95%
"Sep 25, 2012","20,734.50","20,746.50","20,783.50","20,669.50",-,0.07%
"Sep 24, 2012","20,719.50","20,599.50","20,793.50","20,487.50",-,0.01%
"Sep 21, 2012","20,717.50","20,744.50","20,850.50","20,700.50",-,0.40%
"Sep 20, 2012","20,635.50","20,829.50","20,871.50","20,590.50",-,-1.18%
"Sep 19, 2012","20,881.50","20,660.50","20,934.50","20,656.50",-,1.20%
"Sep 18, 2012","20,634.50","20,677.50","20,749.50","20,605.50",-,-0.37%
"Sep 17, 2012","20,711.50","20,688.50","20,748.50","20,632.50",-,0.32%
"Sep 16, 2012","20,644.50","20,644.50","20,644.50","20,644.50",-,0.00%
"Sep 14, 2012","20,644.50","20,518.50","20,677.50","20,484.50",-,3.01%
"Sep 13, 2012","20,040.50","20,061.50","20,178.50","20,040.50",-,-0.09%
"Sep 12, 2012","20,059.50","20,059.50","20,141.50","20,019.50",-,1.03%
"Sep 11, 2012","19,855.50","19,778.50","19,926.50","19,670.50",-,0.17%
"Sep 10, 2012","19,821.50","19,909.50","19,944.50","19,782.50",-,-0.23%
"Sep 07, 2012","19,866.50","19,492.50","19,870.50","19,427.50",-,3.73%
"Sep 06, 2012","19,151.50","19,092.50","19,189.50","19,025.50",-,0.44%
"Sep 05, 2012","19,067.50","19,238.50","19,268.50","19,017.50",-,-1.35%
"Sep 04, 2012","19,328.50","19,415.50","19,473.50","19,304.50",-,-0.49%
"Sep 03, 2012","19,423.50","19,256.50","19,530.50","19,256.50",-,0.28%
"Aug 31, 2012","19,368.50","19,390.50","19,460.50","19,326.50",-,-0.25%
"Aug 30, 2012","19,417.50","19,556.50","19,556.50","19,403.50",-,-1.32%
"Aug 29, 2012","19,676.50","19,768.50","19,768.50","19,673.50",-,-0.19%
"Aug 28, 2012","19,713.50","19,649.50","19,761.50","19,645.50",-,-0.20%
"Aug 27, 2012","19,752.50","19,923.50","19,923.50","19,667.50",-,-0.10%
"Aug 26, 2012","19,771.50","19,771.50","19,771.50","19,771.50",-,-0.46%
"Aug 24, 2012","19,862.50","19,930.50","19,930.50","19,811.50",-,-1.31%
"Aug 23, 2012","20,126.50","19,986.50","20,148.50","19,940.50",-,1.35%
"Aug 22, 2012","19,857.50","19,998.50","20,006.50","19,840.50",-,-1.38%
"Aug 21, 2012","20,135.50","20,131.50","20,165.50","19,955.50",-,0.26%
